"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"Tmem115",0.0736465975872772,5.26234235100146,1.95632502507392,0.0708997417479239,0.0905366580491931,-7.18709484926961,"stable"
"Lca5",-0.179794932806833,3.23672503658302,-1.95608788224594,0.0709301098756663,0.0905670224945334,-7.18748449619168,"stable"
"Ccdc18",0.117913501239768,3.8926177084239,1.95545266263539,0.071011513403438,0.0906625397321739,-7.18852808697271,"stable"
"Gm45632",0.512448583725018,-0.545785855169163,1.95466249481098,0.0711128922222512,0.0907835399129315,-7.18982597100045,"stable"
"Cbfa2t2",0.0587395610695469,6.00537979341529,1.95424985088368,0.0711658869153148,0.0908427556203295,-7.19050363775833,"stable"
"Gm2415",0.265328483178795,1.44506228080421,1.9537025807012,0.071236226706141,0.0909240991687594,-7.19140226992716,"stable"
"Shld3",0.226023756127735,1.7928431986615,1.9534676955211,0.0712664355299463,0.0909542102259803,-7.19178791379608,"stable"
"Tomm40l",0.128363938884267,4.22916749477101,1.9530188975614,0.0713241883055893,0.0910194655591476,-7.19252469497687,"stable"
"Gm32051",0.424579356315389,-0.5206081527059,1.9519049925682,0.0714677132225511,0.0911941556522831,-7.19435295125792,"stable"
"B4galt3",-0.0930612312147393,4.43245508818953,-1.95176466813552,0.0714858124258085,0.0912087825826506,-7.19458322420874,"stable"
"E330034L11Rik",0.409132039808993,0.228023145778426,1.95101113885774,0.0715830748009393,0.0913244017510544,-7.19581960774307,"stable"
"Gm10516",0.2399098504608,1.46733476152898,1.95095191803958,0.0715907238727009,0.0913256830245406,-7.19591676517924,"stable"
"Jmjd4",0.107988814510204,4.03683499473145,1.95076385025429,0.0716150199888987,0.0913481981185544,-7.19622529730889,"stable"
"Fahd1",-0.143508882183492,3.23745176460368,-1.95003372039383,0.0717094151459629,0.0914601152344204,-7.19742294186124,"stable"
"Enpp2",-0.557976999037419,-1.10753870751507,-1.94978191896819,0.0717419956324677,0.0914931788041789,-7.19783591689638,"stable"
"Prepl",-0.064104593273771,5.48776789730101,-1.94882704438339,0.071865668815198,0.091634774240418,-7.19940171382041,"stable"
"Ctsw",0.648730407911323,-1.34486404945137,1.94882172337546,0.0718663585228075,0.091634774240418,-7.19941043794972,"stable"
"9330159M07Rik",0.246813275466845,2.01905401811381,1.94810454345312,0.0719593742787134,0.0917448645720443,-7.20058617566156,"stable"
"Pde4dip",-0.0420925455986385,7.29808711656246,-1.94796983757133,0.0719768573704836,0.0917586427696805,-7.20080698365492,"stable"
"Mob3c",-0.13945336986453,3.35558781970881,-1.94708085094519,0.0720923332707102,0.0918973315222261,-7.20226397984445,"stable"
"2510002D24Rik",0.230951170210455,2.3121106414619,1.94622829430085,0.0722032352275968,0.0920301646080024,-7.2036609132333,"stable"
"Gm48210",0.567463104418142,-1.29810453498782,1.94596044597255,0.0722381093722208,0.0920660770782458,-7.20409971675094,"stable"
"Usp48",-0.0551913115568746,6.67818415019353,-1.9441295393189,0.0724769056764456,0.0923618536501685,-7.20709828317468,"stable"
"Cwf19l2",0.0906419216426735,4.65786256299439,1.94303600818037,0.0726198715779844,0.0925354640244593,-7.208888444239,"stable"
"Gm4900",0.45580008450768,-0.520910848178812,1.94269218269771,0.0726648754961765,0.092584226274168,-7.20945118351685,"stable"
"Ipo13",0.0616507626623089,5.81140797485861,1.94240967286739,0.0727018726625718,0.0926178645398393,-7.20991352483934,"stable"
"Spata5",-0.0863343585526412,4.8499621541598,-1.94238767564074,0.0727047541123636,0.0926178645398393,-7.20994952277649,"stable"
"Sgsh",0.145767337845029,3.74369925132945,1.93962657918496,0.0730672590978317,0.0930710295681741,-7.2144661390735,"stable"
"Gm13394",0.16165385867794,3.39577632903865,1.93857985793612,0.0732051119136774,0.0932379814791569,-7.21617740953735,"stable"
"Eif1ax",0.0412694036143731,7.32757794755791,1.93693828867242,0.0734217816432385,0.0935052786234868,-7.21886012257089,"stable"
"Gm7292",0.562983414946466,-1.1625689632757,1.93513846584444,0.0736600080909636,0.093799976948226,-7.22179996077394,"stable"
"Grk4",-0.331992835798727,0.511666006714976,-1.93465747570651,0.0737237911389318,0.0938663283643277,-7.22258534637321,"stable"
"Gpr180",-0.0798509768241346,5.09826827076052,-1.93460392911982,0.0737308949342378,0.0938663283643277,-7.22267277307492,"stable"
"Gm21992",0.503572417406843,0.0797890295569149,1.93459106286907,0.0737326019369384,0.0938663283643277,-7.22269377988123,"stable"
"Amot",0.359589918825689,0.488172030687905,1.93305518554199,0.0739366290801634,0.0941173501970701,-7.22520083932711,"stable"
"Gm42549",-0.344450827904395,0.530258352615915,-1.93180118378897,0.0741035913746458,0.0943211483472061,-7.2272469355801,"stable"
"Slc39a9",0.05692491214201,6.27222150213111,1.9315630085004,0.0741353415139235,0.0943528228324257,-7.22763546877797,"stable"
"Tfam",0.0599211371966447,5.74255313363107,1.93082980480682,0.0742331592776905,0.094468568621535,-7.22883136423927,"stable"
"Gm8508",-0.432336615360466,-0.771243821899275,-1.929912683231,0.0743556785922253,0.0946157250783765,-7.2303268718023,"stable"
"Prdm9",-0.189254101600865,2.36001833387375,-1.92968509418993,0.0743861108614884,0.0946456866950839,-7.23069792729706,"stable"
"Cox6c",-0.0999599892627519,7.11967326534084,-1.92870669804491,0.0745170666680449,0.0948035327488299,-7.23229279271918,"stable"
"H4c11",0.48611912869898,-0.866541120494459,1.927263820089,0.0747105736902834,0.0950409223249958,-7.23464395022875,"stable"
"Egln2",0.0636245494650183,6.1628476457404,1.92646297222538,0.074818173383455,0.095168993519871,-7.23594848695756,"stable"
"Zfp984",-0.102748525398238,4.0920084528607,-1.92593767022623,0.0748888277781506,0.0952414193758635,-7.23680400477467,"stable"
"Tfb1m",-0.136860440694434,3.351226958704,-1.92593660489776,0.0748889711288531,0.0952414193758635,-7.236805739654,"stable"
"Gm14121",-0.307465784298303,0.704538184814504,-1.9242176622753,0.0751205964639037,0.0955202251529625,-7.23960430251519,"stable"
"Zfp672",-0.0939360945395903,4.3824903267259,-1.92420653539079,0.0751220979102424,0.0955202251529625,-7.23962241318339,"stable"
"Gng12",-0.0572419064010536,6.96530434175983,-1.92270551864719,0.0753248924941887,0.0957692250175883,-7.24206498721398,"stable"
"Gm13717",0.590271661780122,-0.594501670934504,1.92082087962585,0.0755802186579327,0.0960849620973663,-7.24513025989609,"stable"
"Gm2991",0.399270161866295,0.984238481432666,1.91744744163002,0.0760392019090681,0.0966595256232179,-7.25061264046752,"stable"
"2210408F21Rik",-0.260736164163215,1.76834610982416,-1.9148683975769,0.0763918022768533,0.097098763570986,-7.25480022958256,"stable"
"B230208H11Rik",0.347839844671944,0.116871013928591,1.91427750795947,0.0764727953202283,0.0971927222934361,-7.25575919477887,"stable"
"ENSMUSG00000120419",0.567406579897243,-1.13716165672014,1.91377035201716,0.0765423729899909,0.097272156668926,-7.25658212986145,"stable"
"Dot1l",-0.059356439807457,6.62500228227792,-1.91297052396262,0.0766522193248666,0.0974027461539356,-7.25787971069558,"stable"
"Mss51",-0.441980309354517,-0.234485273325777,-1.91210906348394,0.0767706896501098,0.0975442690719339,-7.25927692621714,"stable"
"Ybx1",0.041585775021741,9.4482318782021,1.91198148187582,0.076788249089297,0.0975575610541041,-7.25948382156908,"stable"
"Ruvbl2",-0.0585287277689384,6.36150569398204,-1.91184438651791,0.0768071219849434,0.0975725191386507,-7.25970613612973,"stable"
"Alkbh4",0.171126500338783,3.17007450177751,1.91165770053868,0.0768328284004277,0.0975961546705618,-7.26000885217744,"stable"
"Aqp3",-0.588656291355508,-1.15729639522095,-1.91070082068376,0.0769647117497058,0.0977546435900523,-7.26156018678176,"stable"
"A930035D04Rik",-0.441269700281195,-0.371631884472891,-1.91025696257865,0.0770259566386602,0.0978215708362395,-7.26227963488765,"stable"
"Fxr1",0.0454187289914842,7.29071717690701,1.9102157893998,0.0770316400728041,0.0978215708362395,-7.26234636741669,"stable"
"Gm14253",0.19707435041077,2.13258373530678,1.9099840397484,0.0770636372447725,0.0978531624438426,-7.2627219662107,"stable"
"Lypd6",0.446618054117502,-0.252044232606419,1.90939017803312,0.0771456853284154,0.0979482955338329,-7.26368432208092,"stable"
"Trim13",-0.188850775620815,2.44083949647609,-1.90896547744083,0.0772044105188187,0.0980138017892706,-7.2643724444681,"stable"
"Hmg20b",0.0632283553289277,5.75175630754187,1.90876825859974,0.0772316945669463,0.098039383959371,-7.2646919585171,"stable"
"Cfh",0.0629238786858203,7.23987860656389,1.90706284103006,0.0774679928819153,0.098330263591526,-7.26745410016176,"stable"
"9930017N22Rik",0.284291765000887,1.26020860114754,1.90643847977525,0.0775546661408217,0.0984311876848696,-7.26846497245735,"stable"
"Gm5500",-0.276976111746822,1.2373398794384,-1.90575097156439,0.0776502068216617,0.0985433464964837,-7.26957785913043,"stable"
"2810428J06Rik",-0.451324516026201,-0.775260597768086,-1.90464428559206,0.0778042227263447,0.0987296867464575,-7.27136878643736,"stable"
"Cct2",-0.036712705799964,9.1074898345316,-1.90434162034901,0.0778463922763482,0.0987740782354256,-7.27185847748072,"stable"
"Cox20",0.482141869969251,-0.591005171529806,1.90391264881282,0.0779061951391666,0.0988408331941941,-7.27255244522461,"stable"
"Ppp3cc",0.120892116896755,4.13058236372935,1.90304554955118,0.0780272041395309,0.0989852218657664,-7.27395491375334,"stable"
"Gadd45b",0.0795827856503015,5.33107622347906,1.90193386213608,0.0781825953961265,0.0991731971503796,-7.27575243823162,"stable"
"Mrpl45",0.0819843730303794,5.76792466053901,1.90185197262044,0.0781940529330448,0.0991785772897534,-7.27588482379592,"stable"
"Zfyve21",0.0964754291841316,5.00495466395983,1.90171662827817,0.0782129929054507,0.09919344601758,-7.2761036190537,"stable"
"Gm14296",0.544187942053659,-1.20105387052156,1.89979578280848,0.0784822416106771,0.0995257361779983,-7.27920783978291,"stable"
"Trappc12",-0.0772766355212817,5.60293753057667,-1.89679136601022,0.0789050558925965,0.100052688272705,-7.28405949631018,"stable"
"Rwdd2a",-0.338558405670347,0.644963914621936,-1.89550338525967,0.0790869436663519,0.100274073224201,-7.28613799948577,"stable"
"Klf9",0.046720310731698,7.03214114672813,1.89511212708682,0.0791422717951498,0.100334967581638,-7.28676923534976,"stable"
"8430429K09Rik",-0.201430240192539,2.41976541361879,-1.89211971793158,0.0795665875876559,0.100863602638327,-7.29159449838483,"stable"
"Gk5",-0.134504442868334,3.2818983155128,-1.89170721755635,0.0796252397967474,0.100924692501233,-7.29225930350063,"stable"
"Fes",0.665729395290136,-1.00554150768539,1.89167751308946,0.0796294648925621,0.100924692501233,-7.29230717332768,"stable"
"S100a13",-0.139317044319037,3.63080349615294,-1.89121792173989,0.0796948619042542,0.100998264823612,-7.29304776502265,"stable"
"Nnt",-0.34803239184446,0.106959459643595,-1.88991462554384,0.0798805765406906,0.101224289505371,-7.29514733700978,"stable"
"6530409C15Rik",-0.342537676316646,0.242885674187087,-1.88951946784791,0.0799369620585592,0.101286402372346,-7.29578375581162,"stable"
"Abca2",-0.0471135990520205,7.0428061156725,-1.88921481940219,0.0799804572118663,0.101332172190255,-7.2962743518893,"stable"
"Chd8",0.0465519646571702,7.08822395679947,1.88911152564117,0.079995209475374,0.101333041891226,-7.29644068224865,"stable"
"Psma5-ps",0.191508829687994,2.94764824763009,1.88910676498755,0.0799958894441069,0.101333041891226,-7.29644834803459,"stable"
"ENSMUSG00000120489",0.496850333944929,-1.21430612236261,1.88895331129485,0.0800178101752285,0.101351468348386,-7.29669543891373,"stable"
"Hes6",0.0912567127021598,4.31048262569542,1.88870960620934,0.0800526343772073,0.101386233586467,-7.29708782808501,"stable"
"Zfp334",0.411121172428461,0.0308442343210514,1.88766498648036,0.0802020600838724,0.101566121237699,-7.29876942995489,"stable"
"Wincr1",-0.350421689302662,0.0779886882378766,-1.88524030595418,0.0805498639622576,0.101997174341005,-7.30267049894799,"stable"
"Ndufa2",-0.157199511900919,5.10749324531902,-1.88349183597031,0.0808015132666576,0.10230640242625,-7.30548177195164,"stable"
"Gm13841",-0.108299354510783,5.26146833620296,-1.88241357261109,0.0809570558187662,0.102489044130059,-7.30721468496146,"stable"
"Ribc1",0.304876752438902,0.661883814471366,1.88238848809719,0.080960677540749,0.102489044130059,-7.30725499212334,"stable"
"Siah1b",0.13411866469776,3.83577134142665,1.88198163276805,0.0810194400282908,0.102553986346365,-7.30790870495796,"stable"
"Men1",-0.0573147412584798,6.50781975727477,-1.88065321152941,0.0812115728244825,0.102787720499096,-7.31004255607767,"stable"
"Abcf3",0.065392324832776,5.64794587808242,1.87865608376754,0.0815011947968222,0.103142714074678,-7.31324887235054,"stable"
"Asf1b",0.0485397698993559,6.99554494843443,1.87861571309423,0.0815070589031637,0.103142714074678,-7.3133136651514,"stable"
"Naa12",-0.0502502240391022,6.40735572867942,-1.87795814751465,0.081602628158617,0.103254144854726,-7.31436890678632,"stable"
"Gabpa",0.0516239162658887,6.51617037362219,1.87364829785582,0.0822315150989291,0.104040315154164,-7.32127978651447,"stable"
"Entrep3",0.077363937411451,5.09836625024089,1.87287645689053,0.0823446005304053,0.104173802438318,-7.32251644202324,"stable"
"Zfp993",0.282847157591932,1.01545274121172,1.87248506185267,0.0824019988107399,0.104236822057507,-7.3231434251941,"stable"
"Il4ra",-0.0496793875957923,6.89511305817182,-1.87226935784912,0.0824336472995638,0.104266531203739,-7.32348893217117,"stable"
"Dnajc10",-0.0388606990901244,7.83830734601195,-1.87222159012023,0.0824406573480087,0.104266531203739,-7.32356544160674,"stable"
"Tars2",0.0592468517204666,5.72207563376276,1.87216217496955,0.0824493774369437,0.104267964988347,-7.32366060506112,"stable"
"Ing3",-0.0943823057626785,4.39372004073827,-1.87191512433893,0.0824856448255617,0.104304232448479,-7.32405627929862,"stable"
"Gm47652",0.461662175210038,0.110191102300214,1.87067127012029,0.082668462593515,0.104525791157799,-7.32604795285506,"stable"
"Rnf217",0.0915489029871153,5.14587268543897,1.87038915007089,0.0827099783952923,0.104568663698362,-7.32649957683191,"stable"
"Prcd",0.196658989664732,2.47478180877039,1.8700481143809,0.0827601890585772,0.10462252009024,-7.3270454600013,"stable"
"Wdr11",-0.0709102853081754,5.79259099770835,-1.86985165472319,0.0827891262486519,0.10464947587248,-7.32735989871603,"stable"
"9630013D21Rik",-0.339511195286556,0.955797560892948,-1.86943431755164,0.0828506274220353,0.104717585367708,-7.3280277921164,"stable"
"Gm6311",0.395266193805164,-0.261825120001673,1.86791169966049,0.0830753576686049,0.104991973866419,-7.33046378738281,"stable"
"Ctbp2",-0.0631671509858372,5.43631733665788,-1.8677794135573,0.0830949082508803,0.105007026388387,-7.33067537236561,"stable"
"AI661453",0.506460620817981,-1.00781803719707,1.86749645484897,0.0831367406510367,0.10505023108466,-7.33112792055615,"stable"
"Mcoln1",-0.0900831743808699,5.06152810224208,-1.86728314415513,0.0831682888609835,0.105080434096834,-7.33146905055353,"stable"
"Uchl4",0.418959156081236,-0.46388477271657,1.86590579883515,0.0833722546892273,0.105328455597825,-7.33367116310369,"stable"
"Dcp1a",-0.0838645100083307,5.25209589003489,-1.86561618395815,0.0834151998405143,0.105373024504414,-7.33413407840844,"stable"
"Ttc30a1",-0.220570029709502,2.05721092197104,-1.86545417435993,0.0834392318888197,0.105393695715462,-7.33439301293822,"stable"
"Zfp595",-0.189745218690676,2.44303106519873,-1.86451626175745,0.0835784815740655,0.105559883362797,-7.33589178284859,"stable"
"Gm15834",-0.413707578397146,-0.280568353663671,-1.86403998381776,0.0836492733895937,0.105639585910739,-7.33665269492211,"stable"
"Wdr31",0.213929707245271,1.67441107337527,1.8638053783224,0.0836841639069938,0.105673938693286,-7.33702746301006,"stable"
"Platr16",-0.152152259304425,2.87130709660489,-1.86294261297481,0.0838125868568396,0.105826384360166,-7.33840543543703,"stable"
"Anapc11",-0.0577830976182164,5.77110635710223,-1.86278528325346,0.0838360245314014,0.10584322378587,-7.33865667462244,"stable"
"Gm30025",-0.292674424441205,0.777072428856436,-1.86274970515745,0.0838413254770637,0.10584322378587,-7.3387134873749,"stable"
"Arid2",0.0409296720894054,7.73094099264599,1.86243286018549,0.083888546968052,0.105893110720877,-7.33921941142505,"stable"
"Gm42635",0.418231435203436,-0.65851937522374,1.86137406282078,0.0840465199367444,0.106082778033852,-7.34090967797544,"stable"
"Morf4l1-ps1",0.093185794834354,4.6581430937525,1.85862532407273,0.0844578811784485,0.106592205593811,-7.3452950784177,"stable"
"Gm20033",0.375207895573862,-0.192967615378994,1.8582257991157,0.0845178222032795,0.106658061551912,-7.34593216570217,"stable"
"Pitrm1",0.0553931290535249,6.80944341639124,1.85734053584233,0.0846507750484185,0.106816034912364,-7.34734352389631,"stable"
"Zgpat",-0.0793392843607876,4.75733735218346,-1.85726164810927,0.0846626318746603,0.106821189065026,-7.3474692734742,"stable"
"Zfp597",-0.139320894862587,3.53647626662934,-1.856259822884,0.0848133359835505,0.107001513655032,-7.34906593565568,"stable"
"Mad2l2",-0.0707516500251706,5.00426569218609,-1.85610386424073,0.0848368184259328,0.107021315506748,-7.3493144486378,"stable"
"E2f5",-0.112701893877319,3.88302585975845,-1.85423170848386,0.0851191618610538,0.10736763588641,-7.35229666256028,"stable"
"Pnrc2",-0.0476888706487467,6.342796585069,-1.85218259891046,0.0854291585914893,0.107744407708374,-7.35555867370171,"stable"
"Piwil2",-0.165354550503415,2.89787250855781,-1.85215369412204,0.0854335386500192,0.107744407708374,-7.35560467215956,"stable"
"Sfxn1",0.0469495608210092,6.59571236700383,1.85097772710293,0.085611908607134,0.107959452417327,-7.35747571364658,"stable"
"Pwwp3b",-0.0681721345576441,5.14339793538162,-1.85067709190039,0.0856575623664645,0.108007113501348,-7.35795392912348,"stable"
